"","ttm","logm","quote_date","expiry","m","name","w","call","put","iv"
"219",0.08,-1.204,2019-01-01,2019-01-31,0.29999184140872,"Prior x NN Model",0.0582190565764904,NA,NA,0.836007321866723
"220",0.08,-0.9163,2019-01-01,2019-01-31,0.399996292766842,"Data",0.033784083495292,NA,NA,0.636844745943372
"221",0.08,-0.9163,2019-01-01,2019-01-31,0.399996292766842,"Prior",0.0292135458439589,NA,NA,0.592201681237068
"222",0.08,-0.9163,2019-01-01,2019-01-31,0.399996292766842,"Prior x NN Model",0.0360159687697887,NA,NA,0.65754434912475
"223",0.08,-0.5108,2019-01-01,2019-01-31,0.600015374456569,"Data",0.0158889652122394,NA,NA,0.43674234978865
"224",0.08,-0.5108,2019-01-01,2019-01-31,0.600015374456569,"Prior",0.0164615381509066,NA,NA,0.444541904450867
"225",0.08,-0.5108,2019-01-01,2019-01-31,0.600015374456569,"Prior x NN Model",0.016458734869957,NA,NA,0.444504051702879
"226",0.08,-0.2231,2019-01-01,2019-01-31,0.800034841810066,"Data",0.00730726277164354,NA,NA,0.296179408731575
"227",0.08,-0.2231,2019-01-01,2019-01-31,0.800034841810066,"Prior",0.00741717452183366,NA,NA,0.298398577319635
"228",0.08,-0.2231,2019-01-01,2019-01-31,0.800034841810066,"Prior x NN Model",0.00719826435670257,NA,NA,0.293962136635896
"229",0.08,-0.1054,2019-01-01,2019-01-31,0.89996446479359,"Data",0.00360552615663058,NA,NA,0.208047175733051
"230",0.08,-0.1054,2019-01-01,2019-01-31,0.89996446479359,"Prior",0.00372331123799086,NA,NA,0.211418102113918
"231",0.08,-0.1054,2019-01-01,2019-01-31,0.89996446479359,"Prior x NN Model",0.00360823539085686,NA,NA,0.208125325587115
"232",0.08,-0.0513,2019-01-01,2019-01-31,0.949993629689531,"Data",0.00203921054315687,NA,NA,0.156461876012467
"233",0.08,-0.0513,2019-01-01,2019-01-31,0.949993629689531,"Prior",0.00203657848760486,NA,NA,0.156360868953182
"234",0.08,-0.0513,2019-01-01,2019-01-31,0.949993629689531,"Prior x NN Model",0.002014305209741,NA,NA,0.155503488870547
"235",0.08,-0.0253,2019-01-01,2019-01-31,0.975017362939282,"Data",0.00129536532002665,NA,NA,0.124702061257834
"236",0.08,-0.0253,2019-01-01,2019-01-31,0.975017362939282,"Prior",0.00124409375712276,NA,NA,0.122209243206572
"237",0.08,-0.0253,2019-01-01,2019-01-31,0.975017362939282,"Prior x NN Model",0.0012907050549984,NA,NA,0.124477542245138
"238",0.08,0,2019-01-01,2019-01-31,1,"Data",0.000597856593865027,NA,NA,0.084718061748218
"239",0.08,0,2019-01-01,2019-01-31,1,"Prior",0.000597840524278581,NA,NA,0.0847169231864132
"240",0.08,0,2019-01-01,2019-01-31,1,"Prior x NN Model",0.000583358574658632,NA,NA,0.0836845513673737
"241",0.08,0.0247,2019-01-01,2019-01-31,1.02500757212284,"Data",0.000417243360598789,NA,NA,0.0707737514672224
"242",0.08,0.0247,2019-01-01,2019-01-31,1.02500757212284,"Prior",0.000685009290464222,NA,NA,0.0906829688856129
"243",0.08,0.0247,2019-01-01,2019-01-31,1.02500757212284,"Prior x NN Model",0.000406074366765097,NA,NA,0.0698200711695169
"244",0.08,0.0488,2019-01-01,2019-01-31,1.05001032767289,"Data",0.00067639962159227,NA,NA,0.0901112838466851
"245",0.08,0.0488,2019-01-01,2019-01-31,1.05001032767289,"Prior",0.00104159559123218,NA,NA,0.111821951128962
"246",0.08,0.0488,2019-01-01,2019-01-31,1.05001032767289,"Prior x NN Model",0.000682958983816206,NA,NA,0.0905471552326343
"247",0.08,0.0953,2019-01-01,2019-01-31,1.09998880227224,"Data",0.00159663743241873,NA,NA,0.138446076562216
"248",0.08,0.0953,2019-01-01,2019-01-31,1.09998880227224,"Prior",0.00178526563104242,NA,NA,0.146395902526743
"249",0.08,0.0953,2019-01-01,2019-01-31,1.09998880227224,"Prior x NN Model",0.00163043884094805,NA,NA,0.139903878893719
"250",0.08,0.1823,2019-01-01,2019-01-31,1.19997413212607,"Data",0.00394496305459408,NA,NA,0.217620081920651
"251",0.08,0.1823,2019-01-01,2019-01-31,1.19997413212607,"Prior",0.00320240133441985,NA,NA,0.196071909488622
"252",0.08,0.1823,2019-01-01,2019-01-31,1.19997413212607,"Prior x NN Model",0.00394329708069563,NA,NA,0.217574126146688
"253",0.08,0.2624,2019-01-01,2019-01-31,1.30004645702234,"Data",0.00621451242049079,NA,NA,0.273137310966749
"254",0.08,0.2624,2019-01-01,2019-01-31,1.30004645702234,"Prior",0.00451243435963988,NA,NA,0.232746387013732
"255",0.08,0.2624,2019-01-01,2019-01-31,1.30004645702234,"Prior x NN Model",0.00629768613725901,NA,NA,0.274959041744335
"256",0.08,0.4055,2019-01-01,2019-01-31,1.50005233875085,"Data",0.00986090443202143,NA,NA,0.344061338232071
"257",0.08,0.4055,2019-01-01,2019-01-31,1.50005233875085,"Prior",0.00685572624206543,NA,NA,0.286882616341612
"258",0.08,0.4055,2019-01-01,2019-01-31,1.50005233875085,"Prior x NN Model",0.00988666992634535,NA,NA,0.34451054283112
"259",0.08,0.5596,2019-01-01,2019-01-31,1.74997237133111,"Data",0.0133932544625302,NA,NA,0.400978012984654
"260",0.08,0.5596,2019-01-01,2019-01-31,1.74997237133111,"Prior",0.00938047748059034,NA,NA,0.33557528823904
"261",0.08,0.5596,2019-01-01,2019-01-31,1.74997237133111,"Prior x NN Model",0.013737085275352,NA,NA,0.406092338882801
"262",0.08,0.6931,2019-01-01,2019-01-31,1.99990564110608,"Data",0.0186506577350312,NA,NA,0.473178033937645
"263",0.08,0.6931,2019-01-01,2019-01-31,1.99990564110608,"Prior",0.0115681421011686,NA,NA,0.372657019947069
"264",0.08,0.6931,2019-01-01,2019-01-31,1.99990564110608,"Prior x NN Model",0.0192307382822037,NA,NA,0.480480180515275
"265",0.08,0.9163,2019-01-01,2019-01-31,2.50002317042199,"Data",0.0316071717790982,NA,NA,0.615985256709746
"266",0.08,0.9163,2019-01-01,2019-01-31,2.50002317042199,"Prior",0.0152261024340987,NA,NA,0.427535195915709
"267",0.08,0.9163,2019-01-01,2019-01-31,2.50002317042199,"Prior x NN Model",0.0320098735392094,NA,NA,0.619896919936735
"268",0.08,1.0986,2019-01-01,2019-01-31,2.99996313422219,"Data",0.0446160907002794,NA,NA,0.731851987314298
"269",0.08,1.0986,2019-01-01,2019-01-31,2.99996313422219,"Prior",0.0182139463722706,NA,NA,0.467605408859441
"270",0.08,1.0986,2019-01-01,2019-01-31,2.99996313422219,"Prior x NN Model",0.0442290343344212,NA,NA,0.72867056776817
"271",0.17,-1.204,2019-01-01,2019-03-03,0.29999184140872,"Data",0.0584060216735475,NA,NA,0.591917271947625
"272",0.17,-1.204,2019-01-01,2019-03-03,0.29999184140872,"Prior",0.0459270924329758,NA,NA,0.524888038639892
"273",0.17,-1.204,2019-01-01,2019-03-03,0.29999184140872,"Prior x NN Model",0.0614590495824814,NA,NA,0.607190712529936
"274",0.17,-0.9163,2019-01-01,2019-03-03,0.399996292766842,"Data",0.0402642766510231,NA,NA,0.491464497635029
"275",0.17,-0.9163,2019-01-01,2019-03-03,0.399996292766842,"Prior",0.0351279675960541,NA,NA,0.459048647143454
"276",0.17,-0.9163,2019-01-01,2019-03-03,0.399996292766842,"Prior x NN Model",0.0417332760989666,NA,NA,0.500349464550992
"277",0.17,-0.5108,2019-01-01,2019-03-03,0.600015374456569,"Data",0.0233790875511593,NA,NA,0.374494961263504
"278",0.17,-0.5108,2019-01-01,2019-03-03,0.600015374456569,"Prior",0.0199094265699387,NA,NA,0.345590325219117
"279",0.17,-0.5108,2019-01-01,2019-03-03,0.600015374456569,"Prior x NN Model",0.0235711727291346,NA,NA,0.376030260249734
"280",0.17,-0.2231,2019-01-01,2019-03-03,0.800034841810066,"Data",0.0113828398395699,NA,NA,0.261310892159028
"281",0.17,-0.2231,2019-01-01,2019-03-03,0.800034841810066,"Prior",0.00912067387253046,NA,NA,0.233908316686388
"282",0.17,-0.2231,2019-01-01,2019-03-03,0.800034841810066,"Prior x NN Model",0.0114302849397063,NA,NA,0.261854914101359
"283",0.17,-0.1054,2019-01-01,2019-03-03,0.89996446479359,"Data",0.00595766978462408,NA,NA,0.189047271690331
"284",0.17,-0.1054,2019-01-01,2019-03-03,0.89996446479359,"Prior",0.00472399545833468,NA,NA,0.168339849973173
"285",0.17,-0.1054,2019-01-01,2019-03-03,0.89996446479359,"Prior x NN Model",0.0059739276766777,NA,NA,0.189305041613556
"286",0.17,-0.0513,2019-01-01,2019-03-03,0.949993629689531,"Data",0.00338104177638675,NA,NA,0.142415568739786
"287",0.17,-0.0513,2019-01-01,2019-03-03,0.949993629689531,"Prior",0.0027318480424583,NA,NA,0.128014884652572
"288",0.17,-0.0513,2019-01-01,2019-03-03,0.949993629689531,"Prior x NN Model",0.00338537013158202,NA,NA,0.142506698641364
"289",0.17,-0.0253,2019-01-01,2019-03-03,0.975017362939282,"Data",0.00216909475254761,NA,NA,0.114070005356629
"290",0.17,-0.0253,2019-01-01,2019-03-03,0.975017362939282,"Prior",0.00181584421079606,NA,NA,0.104368992940618
"291",0.17,-0.0253,2019-01-01,2019-03-03,0.975017362939282,"Prior x NN Model",0.00218753679655492,NA,NA,0.114553901112435
"292",0.17,0,2019-01-01,2019-03-03,1,"Data",0.00110207029930592,NA,NA,0.0813086685164647
"293",0.17,0,2019-01-01,2019-03-03,1,"Prior",0.0011021614773199,NA,NA,0.0813120319178684
"294",0.17,0,2019-01-01,2019-03-03,1,"Prior x NN Model",0.00111343478783965,NA,NA,0.0817268185632074
"295",0.17,0.0247,2019-01-01,2019-03-03,1.02500757212284,"Data",0.000754456586710694,NA,NA,0.0672743216494487
"296",0.17,0.0247,2019-01-01,2019-03-03,1.02500757212284,"Prior",0.0010749998036772,NA,NA,0.0803038547035393
"297",0.17,0.0247,2019-01-01,2019-03-03,1.02500757212284,"Prior x NN Model",0.000769086938817054,NA,NA,0.0679234783644043
"298",0.17,0.0488,2019-01-01,2019-03-03,1.05001032767289,"Data",0.00108717807527299,NA,NA,0.0807574398976229
"299",0.17,0.0488,2019-01-01,2019-03-03,1.05001032767289,"Prior",0.00143979059066623,NA,NA,0.0929355483158584
"300",0.17,0.0488,2019-01-01,2019-03-03,1.05001032767289,"Prior x NN Model",0.00108366063795984,NA,NA,0.0806266934397041
"301",0.17,0.0953,2019-01-01,2019-03-03,1.09998880227224,"Data",0.00208419245310856,NA,NA,0.111815268133711
"302",0.17,0.0953,2019-01-01,2019-03-03,1.09998880227224,"Prior",0.002295290119946,NA,NA,0.11734132657462
"303",0.17,0.0953,2019-01-01,2019-03-03,1.09998880227224,"Prior x NN Model",0.00214990461245179,NA,NA,0.113564291505075
"304",0.17,0.1823,2019-01-01,2019-03-03,1.19997413212607,"Data",0.0045824279801199,NA,NA,0.165798281253776
"305",0.17,0.1823,2019-01-01,2019-03-03,1.19997413212607,"Prior",0.00397140765562654,NA,NA,0.154349218324939
"306",0.17,0.1823,2019-01-01,2019-03-03,1.19997413212607,"Prior x NN Model",0.00455693667754531,NA,NA,0.165336483677091
"307",0.17,0.2624,2019-01-01,2019-03-03,1.30004645702234,"Data",0.00700440439122637,NA,NA,0.20498298159313
"308",0.17,0.2624,2019-01-01,2019-03-03,1.30004645702234,"Prior",0.00553010776638985,NA,NA,0.182137343222031
"309",0.17,0.2624,2019-01-01,2019-03-03,1.30004645702234,"Prior x NN Model",0.00704802293330431,NA,NA,0.205620236512589
"310",0.17,0.4055,2019-01-01,2019-03-03,1.50005233875085,"Data",0.0107952938465507,NA,NA,0.254477526153176
"311",0.17,0.4055,2019-01-01,2019-03-03,1.50005233875085,"Prior",0.00832316651940346,NA,NA,0.223448010315057
"312",0.17,0.4055,2019-01-01,2019-03-03,1.50005233875085,"Prior x NN Model",0.0107298828661442,NA,NA,0.253705388023358
"313",0.17,0.5596,2019-01-01,2019-03-03,1.74997237133111,"Data",0.0142538090704471,NA,NA,0.292413668066369
"314",0.17,0.5596,2019-01-01,2019-03-03,1.74997237133111,"Prior",0.0113347787410021,NA,NA,0.260758649772786
"315",0.17,0.5596,2019-01-01,2019-03-03,1.74997237133111,"Prior x NN Model",0.0143473576754332,NA,NA,0.29337166302502
"316",0.17,0.6931,2019-01-01,2019-03-03,1.99990564110608,"Data",0.0188503385219751,NA,NA,0.33627282859131
"317",0.17,0.6931,2019-01-01,2019-03-03,1.99990564110608,"Prior",0.0139450123533607,NA,NA,0.289228877277968
"318",0.17,0.6931,2019-01-01,2019-03-03,1.99990564110608,"Prior x NN Model",0.0194270871579647,NA,NA,0.341378404567083
"319",0.17,0.9163,2019-01-01,2019-03-03,2.50002317042199,"Data",0.031617806430278,NA,NA,0.435509936512025
"320",0.17,0.9163,2019-01-01,2019-03-03,2.50002317042199,"Prior",0.0183101836591959,NA,NA,0.331419875880053
"321",0.17,0.9163,2019-01-01,2019-03-03,2.50002317042199,"Prior x NN Model",0.0320872664451599,NA,NA,0.438731240796264
"322",0.17,1.0986,2019-01-01,2019-03-03,2.99996313422219,"Data",0.0446242664771985,NA,NA,0.517389660170263
"323",0.17,1.0986,2019-01-01,2019-03-03,2.99996313422219,"Prior",0.0218759905546904,NA,NA,0.362256397305368
"324",0.17,1.0986,2019-01-01,2019-03-03,2.99996313422219,"Prior x NN Model",0.0442807003855705,NA,NA,0.5153940978496
"325",0.25,-1.204,2019-01-01,2019-04-02,0.29999184140872,"Data",0.0740313843475169,NA,NA,0.544174179275411
"326",0.25,-1.204,2019-01-01,2019-04-02,0.29999184140872,"Prior",0.0519171841442585,NA,NA,0.455706853774479
"327",0.25,-1.204,2019-01-01,2019-04-02,0.29999184140872,"Prior x NN Model",0.0721431449055672,NA,NA,0.53718951927813
"328",0.25,-0.9163,2019-01-01,2019-04-02,0.399996292766842,"Data",0.056632931892523,NA,NA,0.475953493074788
"329",0.25,-0.9163,2019-01-01,2019-04-02,0.399996292766842,"Prior",0.0397754721343517,NA,NA,0.398875780835847
"330",0.25,-0.9163,2019-01-01,2019-04-02,0.399996292766842,"Prior x NN Model",0.0531103238463402,NA,NA,0.460913544371784
"331",0.25,-0.5108,2019-01-01,2019-04-02,0.600015374456569,"Data",0.0322376992427754,NA,NA,0.359097197108389
"332",0.25,-0.5108,2019-01-01,2019-04-02,0.600015374456569,"Prior",0.0226668938994408,NA,NA,0.301110570385304
"333",0.25,-0.5108,2019-01-01,2019-04-02,0.600015374456569,"Prior x NN Model",0.0317150130867958,NA,NA,0.356174188210183
"334",0.25,-0.2231,2019-01-01,2019-04-02,0.800034841810066,"Data",0.0150650978899381,NA,NA,0.245479920889169
"335",0.25,-0.2231,2019-01-01,2019-04-02,0.800034841810066,"Prior",0.0105456011369824,NA,NA,0.205383554716364
"336",0.25,-0.2231,2019-01-01,2019-04-02,0.800034841810066,"Prior x NN Model",0.0152136273682117,NA,NA,0.246687067907596
"337",0.25,-0.1054,2019-01-01,2019-04-02,0.89996446479359,"Data",0.0078449297417599,NA,NA,0.177143215978032
"338",0.25,-0.1054,2019-01-01,2019-04-02,0.89996446479359,"Prior",0.00561949796974659,NA,NA,0.14992662164868
"339",0.25,-0.1054,2019-01-01,2019-04-02,0.89996446479359,"Prior x NN Model",0.00783108361065388,NA,NA,0.176986819968651
"340",0.25,-0.0513,2019-01-01,2019-04-02,0.949993629689531,"Data",0.00451241428810938,NA,NA,0.134349012472878
"341",0.25,-0.0513,2019-01-01,2019-04-02,0.949993629689531,"Prior",0.00340745178982615,NA,NA,0.116746765091392
"342",0.25,-0.0513,2019-01-01,2019-04-02,0.949993629689531,"Prior x NN Model",0.00450230669230223,NA,NA,0.134198460383154
"343",0.25,-0.0253,2019-01-01,2019-04-02,0.975017362939282,"Data",0.00298139348628535,NA,NA,0.109204276221865
"344",0.25,-0.0253,2019-01-01,2019-04-02,0.975017362939282,"Prior",0.0024112481623888,NA,NA,0.0982089234721326
"345",0.25,-0.0253,2019-01-01,2019-04-02,0.975017362939282,"Prior x NN Model",0.00300334766507149,NA,NA,0.109605614182331
"346",0.25,0,2019-01-01,2019-04-02,1,"Data",0.00165337301834828,NA,NA,0.0813233796235321
"347",0.25,0,2019-01-01,2019-04-02,1,"Prior",0.00165337300859392,NA,NA,0.0813233793836414
"348",0.25,0,2019-01-01,2019-04-02,1,"Prior x NN Model",0.00166761688888073,NA,NA,0.0816729303718369
"349",0.25,0.0247,2019-01-01,2019-04-02,1.02500757212284,"Data",0.00111313186640647,NA,NA,0.0667272617872627
"350",0.25,0.0247,2019-01-01,2019-04-02,1.02500757212284,"Prior",0.0015255119651556,NA,NA,0.0781156057431702
"351",0.25,0.0247,2019-01-01,2019-04-02,1.02500757212284,"Prior x NN Model",0.0011542378924787,NA,NA,0.0679481535430862
"352",0.25,0.0488,2019-01-01,2019-04-02,1.05001032767289,"Data",0.00147516059342069,NA,NA,0.0768156388613852
"353",0.25,0.0488,2019-01-01,2019-04-02,1.05001032767289,"Prior",0.00185754464473575,NA,NA,0.0861984836232228
"354",0.25,0.0488,2019-01-01,2019-04-02,1.05001032767289,"Prior x NN Model",0.00146724015939981,NA,NA,0.0766091419975399
"355",0.25,0.0953,2019-01-01,2019-04-02,1.09998880227224,"Data",0.00260387468821903,NA,NA,0.10205635086988
"356",0.25,0.0953,2019-01-01,2019-04-02,1.09998880227224,"Prior",0.00277088023722172,NA,NA,0.105278302365145
"357",0.25,0.0953,2019-01-01,2019-04-02,1.09998880227224,"Prior x NN Model",0.00264678476378322,NA,NA,0.102893824183635
"358",0.25,0.1823,2019-01-01,2019-04-02,1.19997413212607,"Data",0.00518590798594052,NA,NA,0.144026497366846
"359",0.25,0.1823,2019-01-01,2019-04-02,1.19997413212607,"Prior",0.004631700925529,NA,NA,0.13611320179217
"360",0.25,0.1823,2019-01-01,2019-04-02,1.19997413212607,"Prior x NN Model",0.0051958505064249,NA,NA,0.14416449641191
"361",0.25,0.2624,2019-01-01,2019-04-02,1.30004645702234,"Data",0.00764942767400861,NA,NA,0.174922013183117
"362",0.25,0.2624,2019-01-01,2019-04-02,1.30004645702234,"Prior",0.00637668324634433,NA,NA,0.159708274630269
"363",0.25,0.2624,2019-01-01,2019-04-02,1.30004645702234,"Prior x NN Model",0.007662293035537,NA,NA,0.175069049640843
"364",0.25,0.4055,2019-01-01,2019-04-02,1.50005233875085,"Data",0.0115227127953087,NA,NA,0.214687799330178
"365",0.25,0.4055,2019-01-01,2019-04-02,1.50005233875085,"Prior",0.0095112593844533,NA,NA,0.19505137153533
"366",0.25,0.4055,2019-01-01,2019-04-02,1.50005233875085,"Prior x NN Model",0.0114009659737349,NA,NA,0.213550612021927
"367",0.25,0.5596,2019-01-01,2019-04-02,1.74997237133111,"Data",0.0150457754775719,NA,NA,0.245322444774806
"368",0.25,0.5596,2019-01-01,2019-04-02,1.74997237133111,"Prior",0.0128946118056774,NA,NA,0.227108888471389
"369",0.25,0.5596,2019-01-01,2019-04-02,1.74997237133111,"Prior x NN Model",0.0149733712896705,NA,NA,0.244731455188502
"370",0.25,0.6931,2019-01-01,2019-04-02,1.99990564110608,"Data",0.019184747058014,NA,NA,0.277018028713035
"371",0.25,0.6931,2019-01-01,2019-04-02,1.99990564110608,"Prior",0.0158281251788139,NA,NA,0.251619754223025
"372",0.25,0.6931,2019-01-01,2019-04-02,1.99990564110608,"Prior x NN Model",0.019799230620265,NA,NA,0.281419477792601
"373",0.25,0.9163,2019-01-01,2019-04-02,2.50002317042199,"Data",0.0316244538468609,NA,NA,0.355665313725479
"374",0.25,0.9163,2019-01-01,2019-04-02,2.50002317042199,"Prior",0.02073491550982,NA,NA,0.287992468719722
"375",0.25,0.9163,2019-01-01,2019-04-02,2.50002317042199,"Prior x NN Model",0.0321138650178909,NA,NA,0.358406835972145
"376",0.25,1.0986,2019-01-01,2019-04-02,2.99996313422219,"Data",0.0446245064507012,NA,NA,0.422490267110148
"377",0.25,1.0986,2019-01-01,2019-04-02,2.99996313422219,"Prior",0.0247436165809631,NA,NA,0.314602076159476
"378",0.25,1.0986,2019-01-01,2019-04-02,2.99996313422219,"Prior x NN Model",0.0444013178348541,NA,NA,0.421432404235147
"379",0.33,-1.204,2019-01-01,2019-05-03,0.29999184140872,"Data",0.0941877998148705,NA,NA,0.531593508811453
"380",0.33,-1.204,2019-01-01,2019-05-03,0.29999184140872,"Prior",0.0571748018264771,NA,NA,0.414175759352711
"381",0.33,-1.204,2019-01-01,2019-05-03,0.29999184140872,"Prior x NN Model",0.0896711423993111,NA,NA,0.518690978551831
"382",0.33,-0.9163,2019-01-01,2019-05-03,0.399996292766842,"Data",0.0717565719555753,NA,NA,0.463994876039838
"383",0.33,-0.9163,2019-01-01,2019-05-03,0.399996292766842,"Prior",0.043876126408577,NA,NA,0.362824397443266
"384",0.33,-0.9163,2019-01-01,2019-05-03,0.399996292766842,"Prior x NN Model",0.0674679577350616,NA,NA,0.449915676118033
"385",0.33,-0.5108,2019-01-01,2019-05-03,0.600015374456569,"Data",0.0400732860502922,NA,NA,0.346744691868543
"386",0.33,-0.5108,2019-01-01,2019-05-03,0.600015374456569,"Prior",0.0251401178538799,NA,NA,0.274641395917067
"387",0.33,-0.5108,2019-01-01,2019-05-03,0.600015374456569,"Prior x NN Model",0.0396029129624367,NA,NA,0.344703671215444
"388",0.33,-0.2231,2019-01-01,2019-05-03,0.800034841810066,"Data",0.0182357218605024,NA,NA,0.233907325334611
"389",0.33,-0.2231,2019-01-01,2019-05-03,0.800034841810066,"Prior",0.0118759069591761,NA,NA,0.18876250688611
"390",0.33,-0.2231,2019-01-01,2019-05-03,0.800034841810066,"Prior x NN Model",0.0184754859656096,NA,NA,0.235440015921122
"391",0.33,-0.1054,2019-01-01,2019-05-03,0.89996446479359,"Data",0.00951441462005038,NA,NA,0.16895590688105
"392",0.33,-0.1054,2019-01-01,2019-05-03,0.89996446479359,"Prior",0.00650333054363728,NA,NA,0.139685156066041
"393",0.33,-0.1054,2019-01-01,2019-05-03,0.89996446479359,"Prior x NN Model",0.00944267492741346,NA,NA,0.168317728917744
"394",0.33,-0.0513,2019-01-01,2019-05-03,0.949993629689531,"Data",0.00559387741505278,NA,NA,0.129550417120965
"395",0.33,-0.0513,2019-01-01,2019-05-03,0.949993629689531,"Prior",0.00411476055160165,NA,NA,0.111110378482055
"396",0.33,-0.0513,2019-01-01,2019-05-03,0.949993629689531,"Prior x NN Model",0.00555121898651123,NA,NA,0.129055501594403
"397",0.33,-0.0253,2019-01-01,2019-05-03,0.975017362939282,"Data",0.00381142886644381,NA,NA,0.106936570649828
"398",0.33,-0.0253,2019-01-01,2019-05-03,0.975017362939282,"Prior",0.00305956555530429,NA,NA,0.0958103054341004
"399",0.33,-0.0253,2019-01-01,2019-05-03,0.975017362939282,"Prior x NN Model",0.00381927122361958,NA,NA,0.107046529914871
"400",0.33,0,2019-01-01,2019-05-03,1,"Data",0.00226619506832962,NA,NA,0.0824576565972015
"401",0.33,0,2019-01-01,2019-05-03,1,"Prior",0.00226629502139986,NA,NA,0.0824594750207739
"402",0.33,0,2019-01-01,2019-05-03,1,"Prior x NN Model",0.00225233100354671,NA,NA,0.0822050410712013
"403",0.33,0.0247,2019-01-01,2019-05-03,1.02500757212284,"Data",0.00152145997720916,NA,NA,0.0675635731387041
"404",0.33,0.0247,2019-01-01,2019-05-03,1.02500757212284,"Prior",0.00205089268274605,NA,NA,0.0784429307049139
"405",0.33,0.0247,2019-01-01,2019-05-03,1.02500757212284,"Prior x NN Model",0.00157774495892227,NA,NA,0.0688019494461571
"406",0.33,0.0488,2019-01-01,2019-05-03,1.05001032767289,"Data",0.00186324641601917,NA,NA,0.0747682972782268
"407",0.33,0.0488,2019-01-01,2019-05-03,1.05001032767289,"Prior",0.00232644798234105,NA,NA,0.0835466453618473
"408",0.33,0.0488,2019-01-01,2019-05-03,1.05001032767289,"Prior x NN Model",0.00186042906716466,NA,NA,0.0747117486479374
"409",0.33,0.0953,2019-01-01,2019-05-03,1.09998880227224,"Data",0.00310998819839081,NA,NA,0.0965965718073934
"410",0.33,0.0953,2019-01-01,2019-05-03,1.09998880227224,"Prior",0.00326029234565794,NA,NA,0.098903261940626
"411",0.33,0.0953,2019-01-01,2019-05-03,1.09998880227224,"Prior x NN Model",0.00311969593167305,NA,NA,0.0967472159671734
"412",0.33,0.1823,2019-01-01,2019-05-03,1.19997413212607,"Data",0.00584243312128808,NA,NA,0.132397327273216
"413",0.33,0.1823,2019-01-01,2019-05-03,1.19997413212607,"Prior",0.00526435254141688,NA,NA,0.12567671657057
"414",0.33,0.1823,2019-01-01,2019-05-03,1.19997413212607,"Prior x NN Model",0.00585835054516792,NA,NA,0.132577559626188
"415",0.33,0.2624,2019-01-01,2019-05-03,1.30004645702234,"Data",0.00835005242136707,NA,NA,0.158280328943158
"416",0.33,0.2624,2019-01-01,2019-05-03,1.30004645702234,"Prior",0.00716479029506445,NA,NA,0.146616917636564
"417",0.33,0.2624,2019-01-01,2019-05-03,1.30004645702234,"Prior x NN Model",0.00836404040455818,NA,NA,0.158412848837278
"418",0.33,0.4055,2019-01-01,2019-05-03,1.50005233875085,"Data",0.0122837447023515,NA,NA,0.191976351666069
"419",0.33,0.4055,2019-01-01,2019-05-03,1.50005233875085,"Prior",0.0105898212641478,NA,NA,0.178248817826512
"420",0.33,0.4055,2019-01-01,2019-05-03,1.50005233875085,"Prior x NN Model",0.0123394969850779,NA,NA,0.192411520378981
"421",0.33,0.5596,2019-01-01,2019-05-03,1.74997237133111,"Data",0.0159352705411103,NA,NA,0.218656334650061
"422",0.33,0.5596,2019-01-01,2019-05-03,1.74997237133111,"Prior",0.0142917279154062,NA,NA,0.207073590043221
"423",0.33,0.5596,2019-01-01,2019-05-03,1.74997237133111,"Prior x NN Model",0.0158032570034266,NA,NA,0.217748736991804
"424",0.33,0.6931,2019-01-01,2019-05-03,1.99990564110608,"Data",0.0197664054375453,NA,NA,0.243526480751722
"425",0.33,0.6931,2019-01-01,2019-05-03,1.99990564110608,"Prior",0.0175030026584864,NA,NA,0.229159899200098
"426",0.33,0.6931,2019-01-01,2019-05-03,1.99990564110608,"Prior x NN Model",0.0204125791788101,NA,NA,0.247474972315632
"427",0.33,0.9163,2019-01-01,2019-05-03,2.50002317042199,"Data",0.0316418369911628,NA,NA,0.308115245442247
"428",0.33,0.9163,2019-01-01,2019-05-03,2.50002317042199,"Prior",0.0228758007287979,NA,NA,0.261981422266838
"429",0.33,0.9163,2019-01-01,2019-05-03,2.50002317042199,"Prior x NN Model",0.0320933610200882,NA,NA,0.310305836283283
"430",0.33,1.0986,2019-01-01,2019-05-03,2.99996313422219,"Data",0.0446247610756716,NA,NA,0.36590664382355
"431",0.33,1.0986,2019-01-01,2019-05-03,2.99996313422219,"Prior",0.0272658597677946,NA,NA,0.286017062217225
"432",0.33,1.0986,2019-01-01,2019-05-03,2.99996313422219,"Prior x NN Model",0.0444439798593521,NA,NA,0.365164721879684
"433",0.42,-1.204,2019-01-01,2019-06-02,0.29999184140872,"Data",0.112789431423827,NA,NA,0.520262416073522
"434",0.42,-1.204,2019-01-01,2019-06-02,0.29999184140872,"Prior",0.0619861632585526,NA,NA,0.385687556746665
"435",0.42,-1.204,2019-01-01,2019-06-02,0.29999184140872,"Prior x NN Model",0.110004685819149,NA,NA,0.513799695169058
"436",0.42,-0.9163,2019-01-01,2019-06-02,0.399996292766842,"Data",0.0854100269950847,NA,NA,0.45273355008748
"437",0.42,-0.9163,2019-01-01,2019-06-02,0.399996292766842,"Prior",0.0476481318473816,NA,NA,0.338151399116162
"438",0.42,-0.9163,2019-01-01,2019-06-02,0.399996292766842,"Prior x NN Model",0.0824830681085587,NA,NA,0.444908448985072
